topic_cluster	query_id	query	item_type	result_set
6	4073	nachhaltig	research_data	SDN-10.7802-1552, SDN-10.7802-2120, SDN-10.7802-2134, SDN-10.7802-2155, SDN-10.7802-2294, SDN-10.7802-2463, SDN-10.7802-2558, ZA3902, ZA4389, ZA5531, ZA5532, ZA5545, ZA5549, ZA5664, ZA5665, ZA5666, ZA5693, ZA5798, ZA5967, ZA6251, ZA6589, ZA6595, ZA6644, ZA6768, ZA6771, ZA6791, ZA6799, ZA6939, ZA7472, ZA7474, ZA7493, ZA7564, ZA7645, ZA7660, ZA7664, ZA7668, ZA7685, ZA7947, ZA8680, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de661595, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de661603, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de661605, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de661636, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de661643, datorium-10.7802-1552, sowidatanet|datorium-SDN10.7802-1552
6	20079	nachhaltig	variables	exploredata-ZA4919_Varva21_20, exploredata-ZA4919_Varva22_20, exploredata-ZA6738_VarF12_10, exploredata-ZA6738_VarF14_6, exploredata-ZA6827_Varkp1_260_c3, exploredata-ZA6827_Varkp2_260_c1, exploredata-ZA6827_Varkp2_260_c2, exploredata-ZA6827_Varkp3_260_c1, exploredata-ZA6827_Varkp4_260_c3, exploredata-ZA6827_Varkp6_260_c2, exploredata-ZA7685_VarV4, exploredata-ZA7685_VarV5M1, exploredata-ZA7685_VarV8B, exploredata-ZA7685_VarV8E, exploredata-ZA7685_VarV8H, exploredata-ZA7685_VarV8K, exploredata-ZA7685_VarV8L, exploredata-ZA7685_VarV8M, exploredata-ZA7685_VarV8N, exploredata-ZA7685_VarV9BM1, exploredata-ZA7685_VarV9BM2, exploredata-ZA7685_VarV9BM3, exploredata-ZA7685_VarV9BM4, exploredata-ZA7685_VarV9BM5, exploredata-ZA7685_VarV9BM6, exploredata-ZA7685_Varnachhaltig, exploredata-ZA7816_VarF14_10
6	20076	nachhaltig bauen	publication	gesis-ssoar-11749, gesis-ssoar-11805, gesis-ssoar-12450, gesis-ssoar-23603, gesis-ssoar-34232, gesis-ssoar-39685, gesis-ssoar-47156, gesis-ssoar-60442, gesis-ssoar-64650, gesis-ssoar-73195
6	20077	nachhaltig or klima or ökologisch and verhalten or handeln	instruments_tools	zis135, zis176, zis177, zis204, zis63, zis64
6	20078	nachhaltig or klima or ökologisch and verhalten or handeln	research_data	SDN-10.7802-1180, ZA3902, ZA4389, ZA4660, ZA5693, ZA6648, ZA6740, ZA6799, ZA6917, ZA7472
6	20053	nachhaltige	research_data	SDN-10.7802-1552, SDN-10.7802-2120, SDN-10.7802-2294, SDN-10.7802-2463, ZA4389, ZA5549, ZA5664, ZA5665, ZA5798, ZA5967, ZA6768, ZA7637, ZA7685, ZA7848, ZA7902, ZA7953
6	4048	nachhaltige beschaffung	research_data	ZA3277, ZA4975
6	20087	nachhaltige handys	publication	gesis-ssoar-11505, gesis-ssoar-11761, gesis-ssoar-21958, gesis-ssoar-21975, gesis-ssoar-23824, gesis-ssoar-23825, gesis-ssoar-28371, gesis-ssoar-33850, gesis-ssoar-37572, gesis-ssoar-41783
6	20091	nachhaltige strategien	publication	gesis-ssoar-49853, gesis-ssoar-64849, gesis-ssoar-67235, gesis-ssoar-67646, gesis-ssoar-73409, gesis-ssoar-73735, gesis-ssoar-73737, gesis-ssoar-74870, gesis-ssoar-76626, gesis-ssoar-83369
6	20090	nachhaltige technologien	research_data	ZA4660, ZA4994, ZA5664, ZA5665, ZA6589, ZA6771, ZA7637
6	20089	nachhaltige unternehmensfüh	publication	cews-2-807832, gesis-ssoar-32482, gesis-ssoar-32755, gesis-ssoar-35370, gesis-ssoar-42981
6	20088	nachhaltige unternehmenskultur	publication	gesis-ssoar-23377, gesis-ssoar-26571, gesis-ssoar-32264, gesis-ssoar-32470, gesis-ssoar-34764, gesis-ssoar-35066, gesis-ssoar-35149, gesis-ssoar-36114, gesis-ssoar-37763, gesis-ssoar-51887
6	20092	nachhaltiger	research_data	SDN-10.7802-2294, SDN-10.7802-2463, ZA4497, ZA4660, ZA4975, ZA5549, ZA5798, ZA5967
6	4137	nachhaltigk	research_data	SDN-10.7802-2120, SDN-10.7802-2134, ZA5531, ZA5549, ZA7564, ZA7660, ZA7664, ZA7668, ZA7685, ZA8680
6	20403	nachhaltigke	research_data	SDN-10.7802-2120, SDN-10.7802-2134, ZA5531, ZA5549, ZA7564, ZA7660, ZA7664, ZA7668, ZA7685, ZA8680
6	4136	nachhaltigkei	research_data	SDN-10.7802-2120, SDN-10.7802-2134, ZA5531, ZA5549, ZA7564, ZA7660, ZA7664, ZA7668, ZA7685, ZA8680
6	26	nachhaltigkeit	instruments_tools	zis163, zis257, zis259
6	2313	nachhaltigkeit	publication	bibsonomy-bahnsenlewechristoph2017langfristigen, bibsonomy-bischoff2012auftrag, bibsonomy-bluhdorn2020nachhaltige, bibsonomy-engels2009nachhaltigkeit, bibsonomy-gaiser2012jugend, bibsonomy-renn2007leitbild, cews-2-614736, cews-2-656969, cews-2-668000, cews-2-676751, cews-2-682828, cews-2-736095, cews-2-743277, cews-2-749867, cews-2-760933, cews-2-807832, gesis-ssoar-17396, gesis-ssoar-17398, gesis-ssoar-18201, gesis-ssoar-20230, gesis-ssoar-21950, gesis-ssoar-21966, gesis-ssoar-22015, gesis-ssoar-25033, gesis-ssoar-26707, gesis-ssoar-27366, gesis-ssoar-27832, gesis-ssoar-31916, gesis-ssoar-31988, gesis-ssoar-32237, gesis-ssoar-33862, gesis-ssoar-34199, gesis-ssoar-34335, gesis-ssoar-34352, gesis-ssoar-34355, gesis-ssoar-34742, gesis-ssoar-34760, gesis-ssoar-36759, gesis-ssoar-36856, gesis-ssoar-40674, gesis-ssoar-40949, gesis-ssoar-42768, gesis-ssoar-44261, gesis-ssoar-45378, gesis-ssoar-46530, gesis-ssoar-46640, gesis-ssoar-46690, gesis-ssoar-47349, gesis-ssoar-47422, gesis-ssoar-49406, gesis-ssoar-49474, gesis-ssoar-50350, gesis-ssoar-50351, gesis-ssoar-50393, gesis-ssoar-50400, gesis-ssoar-50424, gesis-ssoar-50425, gesis-ssoar-51531, gesis-ssoar-5369, gesis-ssoar-54493, gesis-ssoar-55665, gesis-ssoar-56513, gesis-ssoar-56532, gesis-ssoar-56537, gesis-ssoar-56540, gesis-ssoar-56544, gesis-ssoar-56553, gesis-ssoar-56642, gesis-ssoar-56918, gesis-ssoar-56920, gesis-ssoar-56995, gesis-ssoar-57015, gesis-ssoar-57141, gesis-ssoar-58442, gesis-ssoar-58443, gesis-ssoar-58469, gesis-ssoar-58702, gesis-ssoar-58713, gesis-ssoar-58716, gesis-ssoar-58730, gesis-ssoar-59189, gesis-ssoar-59426, gesis-ssoar-59589, gesis-ssoar-59824, gesis-ssoar-59915, gesis-ssoar-59916, gesis-ssoar-59937, gesis-ssoar-6004044w, gesis-ssoar-6004498w017, gesis-ssoar-6004498w021, gesis-ssoar-60711, gesis-ssoar-61112, gesis-ssoar-61266, gesis-ssoar-61859, gesis-ssoar-61942, gesis-ssoar-63077, gesis-ssoar-63998, gesis-ssoar-64160, gesis-ssoar-64703, gesis-ssoar-64704, gesis-ssoar-64842, gesis-ssoar-64920, gesis-ssoar-65095, gesis-ssoar-66269, gesis-ssoar-66294, gesis-ssoar-66316, gesis-ssoar-66677, gesis-ssoar-66678, gesis-ssoar-66850, gesis-ssoar-66896, gesis-ssoar-67119, gesis-ssoar-67235, gesis-ssoar-67306, gesis-ssoar-67357, gesis-ssoar-67466, gesis-ssoar-67880, gesis-ssoar-68828, gesis-ssoar-68829, gesis-ssoar-68868, gesis-ssoar-70699, gesis-ssoar-70977, gesis-ssoar-71266, gesis-ssoar-71455, gesis-ssoar-72616, gesis-ssoar-72814, gesis-ssoar-72826, gesis-ssoar-73088, gesis-ssoar-73099, gesis-ssoar-73410, gesis-ssoar-73411, gesis-ssoar-74388, gesis-ssoar-74788, gesis-ssoar-74922, gesis-ssoar-75079, gesis-ssoar-75091, gesis-ssoar-76123, gesis-ssoar-76239, gesis-ssoar-76626, gesis-ssoar-77090, gesis-ssoar-77366, gesis-ssoar-77718, gesis-ssoar-77806, gesis-ssoar-77834, gesis-ssoar-77898, gesis-ssoar-78058, gesis-ssoar-78724, gesis-ssoar-78748, gesis-ssoar-78761, gesis-ssoar-78762, gesis-ssoar-79094, gesis-ssoar-79375, gesis-ssoar-79591, gesis-ssoar-80218, gesis-ssoar-80288, gesis-ssoar-80326, gesis-ssoar-80332, gesis-ssoar-80568, gesis-ssoar-80681, gesis-ssoar-80892, gesis-ssoar-80957, gesis-ssoar-81496, gesis-ssoar-81662, gesis-ssoar-81819, gesis-ssoar-81920, gesis-ssoar-83493, gesis-ssoar-83822, gesis-ssoar-83840, gesis-ssoar-84258, gesis-ssoar-84643, gesis-ssoar-86717, gesis-ssoar-86731, gesis-ssoar-86958, gesis-ssoar-86959, gris-publication-1336stcjj6h8, gris-publication-7360, gris-publication-7365, gris-publication-7392, literaturpool-0e2f3c2657a4b949070881ae94c12d1e, literaturpool-144b3fd1ed31a458e7f17e92c99410c8, literaturpool-7a47dd93f8c227ba39aca32bd494021e, literaturpool-c85ce4a597b80159afcaedf9b6a20ae4
6	50	nachhaltigkeit	research_data	SDN-10.7802-2120, SDN-10.7802-2134, SDN-10.7802-2155, SDN-10.7802-2463, SDN-10.7802-2558, ZA5531, ZA5549, ZA5664, ZA5665, ZA5666, ZA5693, ZA6251, ZA6799, ZA7493, ZA7564, ZA7645, ZA7660, ZA7664, ZA7668, ZA7685, ZA7795, ZA7947, ZA8548, ZA8680, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de452154, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de461342, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de462236, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de562906, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de613893, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de686649
6	828	nachhaltigkeit	variables	exploredata-ZA4332_Varf033_of, exploredata-ZA4919_Varva21_20, exploredata-ZA4919_Varva22_20, exploredata-ZA7660_Varbcor1b_2, exploredata-ZA7664_Varbcor1b_2, exploredata-ZA7668_Varbcor1b_2, exploredata-ZA7685_VarFRAME, exploredata-ZA7685_VarGBFAKTOR_DF, exploredata-ZA7685_VarPID, exploredata-ZA7685_VarS0, exploredata-ZA7685_VarV10, exploredata-ZA7685_VarV11AM1, exploredata-ZA7685_VarV11AM2, exploredata-ZA7685_VarV11AM3, exploredata-ZA7685_VarV11AM4, exploredata-ZA7685_VarV11AM5, exploredata-ZA7685_VarV15A, exploredata-ZA7685_VarV15B, exploredata-ZA7685_VarV16A, exploredata-ZA7685_VarV16B, exploredata-ZA7685_VarV16C, exploredata-ZA7685_VarV16D, exploredata-ZA7685_VarV16E, exploredata-ZA7685_VarV16F, exploredata-ZA7685_VarV16G, exploredata-ZA7685_VarV16H, exploredata-ZA7685_VarV18, exploredata-ZA7685_VarV4, exploredata-ZA7685_VarV5M1, exploredata-ZA7685_VarV5M2, exploredata-ZA7685_VarV5M3, exploredata-ZA7685_VarV5M4, exploredata-ZA7685_VarV5M5, exploredata-ZA7685_VarV5M6, exploredata-ZA7685_VarV6, exploredata-ZA7685_VarV8A, exploredata-ZA7685_VarV8B, exploredata-ZA7685_VarV8C, exploredata-ZA7685_VarV8D, exploredata-ZA7685_VarV8E, exploredata-ZA7685_VarV8F, exploredata-ZA7685_VarV8G, exploredata-ZA7685_VarV8H, exploredata-ZA7685_VarV8I, exploredata-ZA7685_VarV8J, exploredata-ZA7685_VarV8K, exploredata-ZA7685_VarV8L, exploredata-ZA7685_VarV8M, exploredata-ZA7685_VarV8N, exploredata-ZA7685_Vardoi, exploredata-ZA7685_Varhedonistisch, exploredata-ZA7685_Varnachhaltig, exploredata-ZA7685_Varversion, exploredata-ZA7685_Varza_nr, exploredata-ZA7740_Varq123, exploredata-ZA7740_Varq3a28, exploredata-ZA7740_Varq3b24, exploredata-ZA7792_VarV1_3, exploredata-ZA7795_Varbcor58_3, exploredata-ZA7816_VarF16_6, exploredata-ZA7816_VarF16_8
6	20322	nachhaltigkeit 2018	research_data	SDN-10.7802-2120, ZA5664, ZA5665, ZA7493, ZA7645, ZA8680
6	20318	nachhaltigkeit and nachbarschaft	publication	gesis-ssoar-19604, gesis-ssoar-22017, gesis-ssoar-33862, gesis-ssoar-34199, gesis-ssoar-46718, gesis-ssoar-47156, gesis-ssoar-50015, gesis-ssoar-50982, gesis-ssoar-56537, gesis-ssoar-56853, gesis-ssoar-58107, gesis-ssoar-59937, gesis-ssoar-64650, gesis-ssoar-66163, gesis-ssoar-66964
6	20316	nachhaltigkeit and nachbarschaft	research_data	ZA5666
6	20317	nachhaltigkeit definition	publication	gesis-ssoar-11077, gesis-ssoar-11301, gesis-ssoar-33862, gesis-ssoar-34199, gesis-ssoar-35662, gesis-ssoar-36759, gesis-ssoar-36856, gesis-ssoar-42588, gesis-ssoar-46043, gesis-ssoar-61112
6	20240	nachhaltigkeit diskurs	publication	cews-2-630461, gesis-ssoar-11035, gesis-ssoar-12453, gesis-ssoar-18610, gesis-ssoar-21975, gesis-ssoar-22072, gesis-ssoar-24504, gesis-ssoar-28035, gesis-ssoar-34169, gesis-ssoar-34691, gesis-ssoar-34764, gesis-ssoar-34940, gesis-ssoar-39538, gesis-ssoar-40644, gesis-ssoar-42000, gesis-ssoar-48545, gesis-ssoar-50015, gesis-ssoar-50021, gesis-ssoar-52883, gesis-ssoar-55402
6	20424	nachhaltigkeit dmo	publication	gesis-ssoar-66718
6	20464	nachhaltigkeit einkommen	publication	gesis-ssoar-24887, gesis-ssoar-39013, gesis-ssoar-46530, gesis-ssoar-50021, gesis-ssoar-51529, gesis-ssoar-53078, gesis-ssoar-62503, gesis-ssoar-66964, gesis-ssoar-74373, gesis-ssoar-78452
6	20323	nachhaltigkeit einkommen	research_data	SDN-10.7802-2155, SDN-10.7802-2463, ZA5664, ZA5665, ZA7493, ZA7564, ZA7660, ZA7664, ZA7816
6	20461	nachhaltigkeit einstellung	publication	gesis-ssoar-18597, gesis-ssoar-20230, gesis-ssoar-21975, gesis-ssoar-34190, gesis-ssoar-34746, gesis-ssoar-34761, gesis-ssoar-39678, gesis-ssoar-47319, gesis-ssoar-56553, literaturpool-38fce14ae13ee90ff2d876843103f3c8
6	20463	nachhaltigkeit einstellung	research_data	SDN-10.7802-2120, SDN-10.7802-2463, ZA5531, ZA5549, ZA5693, ZA6251, ZA7564, ZA7645, ZA7685, ZA8680
6	20460	nachhaltigkeit einstellungen	research_data	ZA5531, ZA5664, ZA5665, ZA5666, ZA5693, ZA6251, ZA6799, ZA8680
6	20459	nachhaltigkeit entlang der lieferkette	publication	gesis-ssoar-36012, gesis-ssoar-36132, gesis-ssoar-41029, gesis-ssoar-43121, gesis-ssoar-83842, gesis-ssoar-86170
6	20458	nachhaltigkeit entscheidung	research_data	SDN-10.7802-2120, ZA5664, ZA5665, ZA7493, ZA7645, ZA7739
6	20457	nachhaltigkeit externalitäten	publication	gesis-ssoar-11749, gesis-ssoar-18201, gesis-ssoar-32237, gesis-ssoar-32448, gesis-ssoar-36413, gesis-ssoar-39538, gesis-ssoar-41481, gesis-ssoar-42623, gesis-ssoar-42766, gesis-ssoar-47319
6	20454	nachhaltigkeit fragebogen	publication	gesis-ssoar-12625, gesis-ssoar-32482, gesis-ssoar-34764, gesis-ssoar-38951, gesis-ssoar-42588, gesis-ssoar-42590, gesis-ssoar-46530, gesis-ssoar-49497, gesis-ssoar-50015, gesis-ssoar-61944, gesis-ssoar-75148
6	20466	nachhaltigkeit fragebögen	publication	gesis-ssoar-11398, gesis-ssoar-12625, gesis-ssoar-17398, gesis-ssoar-18624, gesis-ssoar-19579, gesis-ssoar-21953, gesis-ssoar-21998, gesis-ssoar-24504, gesis-ssoar-26575, gesis-ssoar-34970, gesis-ssoar-37177, gesis-ssoar-37738, gesis-ssoar-42590, gesis-ssoar-43287, gesis-ssoar-44737, gesis-ssoar-5369, gesis-ssoar-60442, gesis-ssoar-60716, gesis-ssoar-6349, gesis-ssoar-64721
6	20477	nachhaltigkeit fördern	publication	cews-2-614736, gesis-ssoar-11301, gesis-ssoar-34199, gesis-ssoar-34761, gesis-ssoar-36720, gesis-ssoar-36759, gesis-ssoar-42590, gesis-ssoar-42832, gesis-ssoar-42981, gesis-ssoar-59426
6	20476	nachhaltigkeit geschlecht	research_data	SDN-10.7802-2155, ZA5666, ZA5693, ZA6251, ZA6799, ZA7493, ZA7645, ZA7660, ZA7664, ZA7668
6	20475	nachhaltigkeit heute	publication	gesis-ssoar-61112
6	20473	nachhaltigkeit im alltag	research_data	ZA5664, ZA5665, ZA5666, ZA5693, ZA6251, ZA7493
6	20469	nachhaltigkeit im beruflichen kontext	publication	gesis-ssoar-57266
6	20472	nachhaltigkeit im unternehmen	research_data	ZA5664, ZA5665, ZA5666, ZA7493
6	20471	nachhaltigkeit immobilien	publication	gesis-ssoar-19115, gesis-ssoar-32482, gesis-ssoar-33723, gesis-ssoar-33882, gesis-ssoar-37174, gesis-ssoar-40807, gesis-ssoar-41029, gesis-ssoar-43926, gesis-ssoar-47156, gesis-ssoar-56853
6	20470	nachhaltigkeit in der pflege	research_data	ZA5664, ZA5665, ZA5666, ZA8548
6	20441	nachhaltigkeit in sozialen milieus	publication	gesis-ssoar-18597, gesis-ssoar-20230, gesis-ssoar-21975, gesis-ssoar-22072, gesis-ssoar-25033, gesis-ssoar-31711, gesis-ssoar-31988, gesis-ssoar-34328, gesis-ssoar-50015, gesis-ssoar-50021
6	20446	nachhaltigkeit in unternehmen	publication	gesis-ssoar-32482, gesis-ssoar-42588, gesis-ssoar-42981, gesis-ssoar-54493, gesis-ssoar-55665, gesis-ssoar-61094, gesis-ssoar-61772, gesis-ssoar-64847, gesis-ssoar-70008, gesis-ssoar-73195, gesis-ssoar-75140, gesis-ssoar-75405, gesis-ssoar-78179, gesis-ssoar-78506, gesis-ssoar-81819, gesis-ssoar-83194, gesis-ssoar-83366, gesis-ssoar-83717, gesis-ssoar-86170, gesis-ssoar-87560
6	20445	nachhaltigkeit in unternehmen gen z	publication	gesis-ssoar-34748, gesis-ssoar-34764, gesis-ssoar-51173, gesis-ssoar-59945, gesis-ssoar-61944, gesis-ssoar-67306, gesis-ssoar-78537, gesis-ssoar-80850, gesis-ssoar-81476, gesis-ssoar-81485
6	20444	nachhaltigkeit interesse	research_data	SDN-10.7802-2463, ZA5531, ZA5664, ZA5665, ZA5666, ZA5693, ZA6251, ZA7493, ZA7660, ZA7664
6	20442	nachhaltigkeit kommunizieren	publication	gesis-ssoar-12625, gesis-ssoar-18597, gesis-ssoar-32482, gesis-ssoar-34190, gesis-ssoar-34718, gesis-ssoar-40674, gesis-ssoar-4114, gesis-ssoar-47156, gesis-ssoar-54493, gesis-ssoar-64716
6	20448	nachhaltigkeit konzept	publication	gesis-ssoar-21954, gesis-ssoar-24887, gesis-ssoar-34352, gesis-ssoar-34760, gesis-ssoar-36759, gesis-ssoar-39334, gesis-ssoar-39538, gesis-ssoar-45380, gesis-ssoar-64533, gesis-ssoar-64841, gesis-ssoar-64845, gesis-ssoar-64846, gesis-ssoar-66678, gesis-ssoar-67119, gesis-ssoar-67235, gesis-ssoar-68868, gesis-ssoar-68872, gesis-ssoar-70648, gesis-ssoar-70699, gesis-ssoar-71751, gesis-ssoar-72616, gesis-ssoar-73410, gesis-ssoar-75918, gesis-ssoar-78452, gesis-ssoar-81476, gesis-ssoar-83382, gesis-ssoar-83412, gesis-ssoar-83424, gesis-ssoar-83717, gesis-ssoar-84643
6	20507	nachhaltigkeit milieu	publication	bibsonomy-hunsicker2005soziale, cews-2-633748, gesis-ssoar-10992, gesis-ssoar-12161, gesis-ssoar-33850, gesis-ssoar-34930, gesis-ssoar-36594, gesis-ssoar-42158, gesis-ssoar-50021, gesis-ssoar-67197
6	20506	nachhaltigkeit modell	publication	gesis-ssoar-11346, gesis-ssoar-11644, gesis-ssoar-12853, gesis-ssoar-28503, gesis-ssoar-32448, gesis-ssoar-33882, gesis-ssoar-36124, gesis-ssoar-37399, gesis-ssoar-65484, gesis-ssoar-70299
6	20505	nachhaltigkeit nudge	publication	gesis-ssoar-56553
6	20502	nachhaltigkeit peer re	publication	gesis-ssoar-11077, gesis-ssoar-12803, gesis-ssoar-26724, gesis-ssoar-32482, gesis-ssoar-34352, gesis-ssoar-38951, gesis-ssoar-51616, gesis-ssoar-59844, gesis-ssoar-63998, gesis-ssoar-64704
6	20500	nachhaltigkeit pflege	publication	cews-2-807058, gesis-ssoar-11080, gesis-ssoar-27366, gesis-ssoar-32017, gesis-ssoar-55143, gesis-ssoar-5720, gesis-ssoar-58712, gesis-ssoar-61112, gesis-ssoar-66163, gesis-ssoar-86371
6	20501	nachhaltigkeit pflege	research_data	ZA5664, ZA5665, ZA5666, ZA6799, ZA8548
6	20499	nachhaltigkeit skala	publication	gesis-ssoar-12628, gesis-ssoar-32482, gesis-ssoar-38951, gesis-ssoar-39013, gesis-ssoar-41878, gesis-ssoar-42766, gesis-ssoar-46530, gesis-ssoar-56853, gesis-ssoar-61944, gesis-ssoar-64704
6	20518	nachhaltigkeit studie	publication	gesis-ssoar-54493, gesis-ssoar-64848, gesis-ssoar-67119, gesis-ssoar-68138, gesis-ssoar-68872, gesis-ssoar-73735, gesis-ssoar-75918, gesis-ssoar-76239, gesis-ssoar-78452, gesis-ssoar-86958
6	20517	nachhaltigkeit technologie	publication	gesis-ssoar-12453, gesis-ssoar-32263, gesis-ssoar-36759, gesis-ssoar-41481, gesis-ssoar-42588, gesis-ssoar-42590, gesis-ssoar-49821, gesis-ssoar-57141, gesis-ssoar-59189, gesis-ssoar-66896
6	20516	nachhaltigkeit umsetzen	publication	cews-2-682828, gesis-ssoar-17396, gesis-ssoar-18610, gesis-ssoar-20207, gesis-ssoar-22072, gesis-ssoar-25033, gesis-ssoar-26724, gesis-ssoar-32482, gesis-ssoar-36759, gesis-ssoar-38732
6	20511	nachhaltigkeit und	research_data	SDN-10.7802-2120, ZA5531, ZA5549, ZA7564, ZA7660, ZA7664, ZA7668, ZA7685, ZA8548, ZA8680
6	20513	nachhaltigkeit und dilemmata studien	publication	gesis-ssoar-21981, gesis-ssoar-27510, gesis-ssoar-34410, gesis-ssoar-34904, gesis-ssoar-51138, gesis-ssoar-53609, gesis-ssoar-59844, gesis-ssoar-61118, gesis-ssoar-61973, gesis-ssoar-86958
6	20512	nachhaltigkeit und eigenverantwortlichkeit	publication	gesis-ssoar-26736, gesis-ssoar-31919, gesis-ssoar-31988, gesis-ssoar-32089, gesis-ssoar-35853, gesis-ssoar-36829, gesis-ssoar-39674, gesis-ssoar-55867, gesis-ssoar-57003, gesis-ssoar-61488
6	20478	nachhaltigkeit unternehmen	publication	gesis-ssoar-18183, gesis-ssoar-20230, gesis-ssoar-34718, gesis-ssoar-34742, gesis-ssoar-34748, gesis-ssoar-34764, gesis-ssoar-42588, gesis-ssoar-42981, gesis-ssoar-54493, gesis-ssoar-55665, gesis-ssoar-61944, gesis-ssoar-64847, gesis-ssoar-67306, gesis-ssoar-70008, gesis-ssoar-73195, gesis-ssoar-75140, gesis-ssoar-78179, gesis-ssoar-78506, gesis-ssoar-78537, gesis-ssoar-80850, gesis-ssoar-81819, gesis-ssoar-83717, gesis-ssoar-87560
6	20484	nachhaltigkeit unternehmen	research_data	ZA5664, ZA5665, ZA5666, ZA7493, ZA7564, ZA7637, ZA7888, ZA7900
6	20496	nachhaltigkeit wohnungsbau	publication	gesis-ssoar-12628, gesis-ssoar-22017, gesis-ssoar-33862, gesis-ssoar-39685, gesis-ssoar-47982, gesis-ssoar-59426, gesis-ssoar-60129, gesis-ssoar-60152, gesis-ssoar-68936, gesis-ssoar-73734
6	20494	nachhaltigkeit zukunft	instruments_tools	zis259
6	20495	nachhaltigkeit zukunft	research_data	ZA5664, ZA5665, ZA5693, ZA6799
6	20492	nachhaltigkeits	instruments_tools	zis259
6	20493	nachhaltigkeits	publication	gesis-ssoar-36759, gesis-ssoar-58704, gesis-ssoar-58713, gesis-ssoar-76239, gesis-ssoar-77366, gesis-ssoar-79111, gesis-ssoar-81422, gesis-ssoar-85198, gesis-ssoar-86959, gesis-ssoar-87589
6	4281	nachhaltigkeitsbarometer	research_data	SDN-10.7802-2120
6	20487	nachhaltigkeitsbewusstsein	publication	gesis-ssoar-28206, gesis-ssoar-34930, gesis-ssoar-37177, gesis-ssoar-42748, gesis-ssoar-67234
6	20439	nachhaltigkeitsdreieck	publication	gesis-ssoar-34102, gesis-ssoar-34190, gesis-ssoar-34335, gesis-ssoar-34357, gesis-ssoar-58048
6	20438	nachhaltigkeitsleistung	publication	gesis-ssoar-34905, gesis-ssoar-37177, gesis-ssoar-37572, gesis-ssoar-40731, gesis-ssoar-51173
6	20431	nachhaltigkeitsmodelle	publication	gesis-ssoar-553
6	20430	nachhaltigkeitsverhalten	publication	bibsonomy-gaiser2012jugend
6	7139	natpride	variables	exploredata-ZA3521_Varnatpride
6	4210	natur	instruments_tools	pretest-18, zis121, zis172, zis201, zis208, zis220, zis232, zis233, zis252, zis67, zis82
6	6831	natur	publication	cews-2-676776, cews-2-747246, cews-2-779765, cews-2-784451, cews-2-802568, cews-2-806201, cews-2-810096, gesis-bib-137600, gesis-bib-147944, gesis-bib-148822, gesis-ssoar-18195, gesis-ssoar-18199, gesis-ssoar-18215, gesis-ssoar-18216, gesis-ssoar-18224, gesis-ssoar-18323, gesis-ssoar-18368, gesis-ssoar-18370, gesis-ssoar-18382, gesis-ssoar-18407, gesis-ssoar-18408, gesis-ssoar-18508, gesis-ssoar-18559, gesis-ssoar-18564, gesis-ssoar-21298, gesis-ssoar-21300, gesis-ssoar-36060, gesis-ssoar-36061, gesis-ssoar-36066, gesis-ssoar-41481, gesis-ssoar-44503, gesis-ssoar-49099, gesis-ssoar-56494, gesis-ssoar-57277, gesis-ssoar-58152, gesis-ssoar-58814, gesis-ssoar-59584, gesis-ssoar-60909, gesis-ssoar-61778, gesis-ssoar-77524
