query_id	query	item_type	result_set
34932	rightwing	variables	exploredata-ZA4850_VarFLA_PRTY, exploredata-ZA4850_VarPARTY_LR, exploredata-ZA5400_VarCZ_PRTY, exploredata-ZA5500_VarCZ_PRTY, exploredata-ZA5800_VarPL_PRTY, exploredata-ZA5900_VarPL_PRTY, exploredata-ZA6670_VarPL_PRTY, exploredata-ZA6770_VarPL_PRTY, exploredata-ZA6980_VarES_PRTY, exploredata-ZA7570_VarES_PRTY
67543	flüchtling	publication	gesis-bib-145351, gesis-ssoar-31642, gesis-ssoar-32905, gesis-ssoar-37741, gesis-ssoar-39705, gesis-ssoar-40154, gesis-ssoar-41665, gesis-ssoar-44620, gesis-ssoar-47595, gesis-ssoar-47873, gesis-ssoar-48142, gesis-ssoar-48143, gesis-ssoar-51191, gesis-ssoar-51380, gesis-ssoar-51382, gesis-ssoar-51591, gesis-ssoar-51616, gesis-ssoar-51687, gesis-ssoar-52030, gesis-ssoar-52352, gesis-ssoar-53211, gesis-ssoar-55351, gesis-ssoar-55385, gesis-ssoar-55466, gesis-ssoar-55557, gesis-ssoar-55642, gesis-ssoar-55650, gesis-ssoar-56029, gesis-ssoar-56105, gesis-ssoar-56682, gesis-ssoar-56683, gesis-ssoar-56739, gesis-ssoar-56943, gesis-ssoar-57020, gesis-ssoar-57405, gesis-ssoar-57461, gesis-ssoar-57462, gesis-ssoar-57868, gesis-ssoar-58106, gesis-ssoar-58640, gesis-ssoar-59300, gesis-ssoar-59825, gesis-ssoar-61074, gesis-ssoar-61075, gesis-ssoar-61175, gesis-ssoar-62088, gesis-ssoar-62815, gesis-ssoar-63537, gesis-ssoar-63746, gesis-ssoar-63814
67543	flüchtling	research_data	SDN-10.7802-2250, SDN-10.7802-2369, SDN-10.7802-2380, SDN-10.7802-2573, SDN-10.7802-72, ZA0145, ZA0199, ZA0587, ZA1412, ZA5280, ZA5281, ZA5544, ZA5664, ZA5665, ZA5729, ZA5730, ZA5731, ZA5732, ZA5733, ZA5734, ZA5759, ZA5760, ZA5902, ZA6345, ZA6607, ZA6608, ZA6609, ZA6614, ZA6615, ZA6622, ZA6624, ZA6626, ZA6628, ZA6629, ZA6632, ZA6634, ZA6635, ZA6639, ZA6655, ZA6656, ZA6698, ZA6700, ZA6715, ZA6716, ZA6717, ZA6718, ZA6723, ZA6724, ZA6725, ZA6726, ZA6727, ZA6728, ZA6732, ZA6733, ZA6754, ZA6806, ZA6807, ZA6815, ZA6816, ZA6817, ZA6888, ZA6912, ZA6915, ZA6946, ZA6951, ZA6952, ZA6953, ZA6986, ZA6987, ZA7486, ZA7489, ZA7553, ZA7566, ZA7567, ZA7576, ZA7594, ZA7599, ZA7655, ZA7656, ZA7657, ZA7684, ZA7694, ZA7695, ZA7792, ZA7815, ZA7825, ZA7838, ZA7909, ZA7919, ZA7928, ZA7967, ZA8548, ZA8580, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de427708, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de613257, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de736917, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de736918, datorium-10.7802-72
67543	flüchtling	instruments_tools	pretest-69
67543	flüchtling	variables	exploredata-ZA6700_VarV202, exploredata-ZA6700_VarV209, exploredata-ZA6988_VarV167, exploredata-ZA6988_VarV189, exploredata-ZA6988_VarV190, exploredata-ZA6988_VarV195, exploredata-ZA7492_VarV213, exploredata-ZA7492_VarV223, exploredata-ZA7492_VarV224, exploredata-ZA7753_VarV143
100	immigrant	publication	gesis-ssoar-27343, gesis-ssoar-55019, gesis-ssoar-65658, gesis-ssoar-66200, gesis-ssoar-69626, gesis-ssoar-73519, gesis-ssoar-76825, gesis-ssoar-77861, gesis-ssoar-84510, gesis-ssoar-85922
100	immigrant	research_data	10.7802-1795, 10.7802-1846, 10.7802/1795, 10.7802/1846, SDN-10.7802-1795, SDN-10.7802-1846, SDN-10.7802-1947, SDN-10.7802-2277, SDN-10.7802-2302, SDN-10.7802-2380, SDN-10.7802-2392, SDN-10.7802-2414, ZA2491, ZA2830, ZA2936, ZA2959, ZA3296, ZA3905, ZA3938, ZA3974, ZA3984, ZA4066, ZA4427, ZA4528, ZA4755, ZA4761, ZA4763, ZA4924, ZA5033, ZA5055, ZA5084, ZA5085, ZA5086, ZA5088, ZA5162, ZA5204, ZA5317, ZA5340, ZA5344, ZA5353, ZA5656, ZA5854, ZA5922, ZA5956, ZA5994, ZA6296, ZA6417, ZA6594, ZA6617, ZA6655, ZA6656, ZA6702, ZA6703, ZA6712, ZA6796, ZA7488, ZA7495, ZA7556, ZA7561, ZA7562, ZA7583, ZA7585, ZA7649, ZA7750, ZA7780, ZA7781, ZA7782, ZA7783, datasearch-httpseasy-dans-knaw-nloai--oaieasy-dans-knaw-nleasy-dataset49599, datasearch-httpseasy-dans-knaw-nloai--oaieasy-dans-knaw-nleasy-dataset49630, datasearch-httpseasy-dans-knaw-nloai--oaieasy-dans-knaw-nleasy-dataset49632, datasearch-httpseasy-dans-knaw-nloai--oaieasy-dans-knaw-nleasy-dataset53035, datasearch-httpseasy-dans-knaw-nloai--oaieasy-dans-knaw-nleasy-dataset55683, datasearch-httpseasy-dans-knaw-nloai--oaieasy-dans-knaw-nleasy-dataset55686, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD3279e, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de438602, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de438781, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de444150, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de444152, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de444174, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de444724, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de449536, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de457022, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de457025, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de457031, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de521384, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de521413, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de557535, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de563954, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de567316, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de567485, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de619105, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de622353, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de622354, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de655573, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de673595, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de686501, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de693658, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de693659, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de693660, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de699942, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de702964, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de702965, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de704084, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de736480, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de736481, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de736917, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de736918, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de737085, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de737086, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de737895, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de737896, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de738311, datorium-10.7802-1846, sowidatanet|datorium-SDN10.7802-1795, sowidatanet|datorium-SDN10.7802-1846, sowidatanet|datorium-SDN10.7802-1947
100	immigrant	instruments_tools	gml-14, zis156
100	immigrant	variables	exploredata-ZA2459_Varv347, exploredata-ZA2459_Varv367, exploredata-ZA2491_Varv212, exploredata-ZA2880_VarV47, exploredata-ZA2880_VarV48, exploredata-ZA2880_VarV49, exploredata-ZA2880_VarV51, exploredata-ZA2880_VarV70, exploredata-ZA2880_VarV71, exploredata-ZA3905_Varv230, exploredata-ZA3910_VarV50, exploredata-ZA3910_VarV51, exploredata-ZA3910_VarV52, exploredata-ZA3910_VarV53, exploredata-ZA3910_VarV54, exploredata-ZA3910_VarV55, exploredata-ZA3910_VarV61, exploredata-ZA3910_VarV62, exploredata-ZA4752_Varv271, exploredata-ZA4752_Varv272, exploredata-ZA4752_Varv275, exploredata-ZA4753_Varv271, exploredata-ZA4754_Varv271, exploredata-ZA4754_Varv272, exploredata-ZA4754_Varv273, exploredata-ZA4754_Varv292, exploredata-ZA4764_Varv271, exploredata-ZA4764_Varv292, exploredata-ZA4975_Varv124, exploredata-ZA4975_Varv328, exploredata-ZA5237_Varv126, exploredata-ZA5240_VarV380, exploredata-ZA5250_Vardm03, exploredata-ZA5270_Vardm02, exploredata-ZA5270_Vardm02c, exploredata-ZA5270_Vardm03, exploredata-ZA5280_Vardm02, exploredata-ZA5280_Vardm02c, exploredata-ZA5280_Vardm03, exploredata-ZA5479_Varv273, exploredata-ZA5500_VarSE_ETHN, exploredata-ZA5612_Varqe1_4, exploredata-ZA5950_VarV48, exploredata-ZA5950_VarV49, exploredata-ZA5950_VarV50, exploredata-ZA5950_VarV51, exploredata-ZA5950_VarV52, exploredata-ZA5950_VarV53, exploredata-ZA5950_VarV54, exploredata-ZA5950_VarV55, exploredata-ZA5950_VarV56, exploredata-ZA5950_VarV57, exploredata-ZA5950_VarV62, exploredata-ZA6770_VarDK_ETHN2, exploredata-ZA6900_VarDK_ETHN2, exploredata-ZA6927_Varqa1, exploredata-ZA6927_Varqa13_1, exploredata-ZA6927_Varqa16, exploredata-ZA6927_Varqa3a, exploredata-ZA6927_Varqa3b, exploredata-ZA6927_Varqa3t, exploredata-ZA6927_Varqa5_1, exploredata-ZA6927_Varqa5_3, exploredata-ZA6927_Varqa5_5, exploredata-ZA6927_Varqa6_1, exploredata-ZA6927_Varqa6_2, exploredata-ZA6927_Varqa6_3, exploredata-ZA6927_Varqa6_4, exploredata-ZA6927_Varqa6_5, exploredata-ZA6927_Varqa6_6, exploredata-ZA6927_Varqa7, exploredata-ZA6927_Varqa8_1, exploredata-ZA6927_Varqa8_2, exploredata-ZA6927_Varqa9_1, exploredata-ZA6927_Varqa9_2, exploredata-ZA6927_Varqa9_3, exploredata-ZA6927_Varqa9_4, exploredata-ZA6927_Varqa9_6, exploredata-ZA6927_Varqa9_7, exploredata-ZA6928_Varqd9_1, exploredata-ZA6980_VarDK_ETHN2, exploredata-ZA7500_Varv184, exploredata-ZA7500_Varv185, exploredata-ZA7500_Varv186, exploredata-ZA7500_Varv187, exploredata-ZA7500_Varv188, exploredata-ZA7500_Varv219, exploredata-ZA7500_Varv24, exploredata-ZA7505_VarA124_06, exploredata-ZA7505_VarC002, exploredata-ZA7505_VarC002_01, exploredata-ZA7505_VarG027A, exploredata-ZA7505_VarG052, exploredata-ZA7847_Varqb1, exploredata-ZA7847_Varqb10_1, exploredata-ZA7847_Varqb10_2, exploredata-ZA7847_Varqb10_3, exploredata-ZA7847_Varqb10_4, exploredata-ZA7847_Varqb10_5, exploredata-ZA7847_Varqb3t*1, exploredata-ZA7847_Varqb3t*2, exploredata-ZA7847_Varqb7_1, exploredata-ZA7847_Varqb7_2, exploredata-ZA7847_Varqb7_3, exploredata-ZA7847_Varqb7_4, exploredata-ZA7847_Varqb7_5, exploredata-ZA7847_Varqb7_6, exploredata-ZA7847_Varqb7ext*1, exploredata-ZA7847_Varqb7ext*3, exploredata-ZA7847_Varqb7ext*4, exploredata-ZA7847_Varqb7ext*5, exploredata-ZA7847_Varqb7ext*6, exploredata-ZA7847_Varqb7ext*7, exploredata-ZA7847_Varqb8, exploredata-ZA7847_Varqb9_1, exploredata-ZA7847_Varqb9_2
221	immigration	publication	bibsonomy-Markus2011Immigration, bibsonomy-Markus2012Immigration, bibsonomy-abali2009german, bibsonomy-alesina2018immigration, bibsonomy-auspurg2019immigration, bibsonomy-bauer1999immigration, bibsonomy-boswell2005reconciling, bibsonomy-coenders2008changes, bibsonomy-cooper2012immigration, bibsonomy-cooper2012immigration-2, bibsonomy-dancygier2006electorate, bibsonomy-daphi2021taking, bibsonomy-doerschler2003origins, bibsonomy-faist2010cultural, bibsonomy-fertig2002germany, bibsonomy-fetzer2011evolution, bibsonomy-fuchs2018einstellungen, bibsonomy-geissler2004foreigners, bibsonomy-goldschmidt2015antiimmigrant-2, bibsonomy-hagemann2018welfare, bibsonomy-hainmuellerjens2014public, bibsonomy-jungkunz2021nature, bibsonomy-jungkunz2022nature, bibsonomy-karapin2003protest, bibsonomy-kayran2020group, bibsonomy-kayran2020political, bibsonomy-kim2018effect, bibsonomy-klein2018xenosophia, bibsonomy-koch1997einstellungen, bibsonomy-kortmann2019filling, bibsonomy-krech2014religious, bibsonomy-kuhnel1994gestrtes, bibsonomy-lebhart2000einstellungen, bibsonomy-lewinepstein2000family, bibsonomy-moller2007entwicklungstendenzen, bibsonomy-moragajesusfernandezhuertas2014tradable, bibsonomy-petermann2014immigration, bibsonomy-rydzewski2020immigration, bibsonomy-schmidt1996german, bibsonomy-schmidt1997immigrant, bibsonomy-schmidt1999intgration, bibsonomy-schmidtcatran2016immigration, bibsonomy-schmitz2019immigration-2, bibsonomy-schnur2003lokales, bibsonomy-seifert2000konomischer, bibsonomy-silbereisen2000adolescent, bibsonomy-song2018immigration, bibsonomy-soper2003religion, bibsonomy-stichnoth2011immigration, bibsonomy-vries2020political, bibsonomy-wasmer2000auslnder, bibsonomy-wasmer2003foreigners, bibsonomy-wasmer2012public, bibsonomy-wasmer2018welche, bibsonomy-yavcanural2011public, gesis-bib-132943, gesis-bib-139975, gesis-bib-145668, gesis-bib-30186, gesis-bib-76875, gesis-ssoar-21409, gesis-ssoar-25701, gesis-ssoar-36746, gesis-ssoar-37969, gesis-ssoar-42696, gesis-ssoar-42923, gesis-ssoar-43900, gesis-ssoar-44940, gesis-ssoar-45682, gesis-ssoar-48094, gesis-ssoar-51147, gesis-ssoar-51379, gesis-ssoar-51382, gesis-ssoar-53202, gesis-ssoar-54713, gesis-ssoar-57113, gesis-ssoar-58136, gesis-ssoar-63729, gesis-ssoar-65315, gesis-ssoar-66058, gesis-ssoar-66059, gesis-ssoar-66160, gesis-ssoar-66209, gesis-ssoar-68149, gesis-ssoar-68347, gesis-ssoar-68418, gesis-ssoar-69777, gesis-ssoar-69778, gesis-ssoar-70077, gesis-ssoar-71189, gesis-ssoar-73289, gesis-ssoar-73491, gesis-ssoar-73649, gesis-ssoar-74791, gesis-ssoar-74792, gesis-ssoar-75552, gesis-ssoar-75738, gesis-ssoar-76495, gesis-ssoar-77119, gesis-ssoar-77419, gesis-ssoar-77665, gesis-ssoar-77874, gesis-ssoar-78016, gesis-ssoar-78783, gesis-ssoar-79664, gesis-ssoar-79827, gesis-ssoar-79948, gesis-ssoar-80214, gesis-ssoar-81100, gesis-ssoar-81294, gesis-ssoar-84846, gesis-ssoar-87891, gesis-ssoar-9834, gris-publication-6364, iab-litdok-K160308907, literaturpool-14419e502deb8b9da1147e39e77f40ee, literaturpool-1f7a553fdedc16fab25a89ed1993492b, literaturpool-2fbfcdec3b68ef1cd26e10512008c060, literaturpool-5e2a4931c943fec45ae3677af353c826, literaturpool-642dd12ab680ca0e234358368e98ee4e, literaturpool-690833f0455c8a37fe8c12dcfe85fba8, literaturpool-8ed11323d78be998cc67f7e896431992, literaturpool-e19cfc2a0d26efb29e7019b87a698928, literaturpool-eb282eaa4385c96b570b322a02f9aad4, literaturpool-f2cd616dec869dcaf9c4057032660742, literaturpool-fc67c0d6b0e7cc208ffb6dc9a83c8a27, missy-eu-silc-2012-rb031, undefined
221	immigration	research_data	SDN-10.7802-1950, SDN-10.7802-2369, SDN-10.7802-2380, SDN-10.7802-2581, SDN-10.7802-2584, ZA1331, ZA2038, ZA2226, ZA2296, ZA2346, ZA2429, ZA2652, ZA2689, ZA2744, ZA2859, ZA2898, ZA2980, ZA3062, ZA3379, ZA3395, ZA3507, ZA3527, ZA3635, ZA3639, ZA3651, ZA3849, ZA3850, ZA3886, ZA3905, ZA3910, ZA3938, ZA3974, ZA3977, ZA3978, ZA3984, ZA4168, ZA4220, ZA4246, ZA4411, ZA4414, ZA4427, ZA4500, ZA4505, ZA4506, ZA4507, ZA4526, ZA4528, ZA4530, ZA4561, ZA4565, ZA4744, ZA4775, ZA4784, ZA4795, ZA4800, ZA4804, ZA4819, ZA4918, ZA4919, ZA4969, ZA4971, ZA4973, ZA4974, ZA4975, ZA4984, ZA4990, ZA4994, ZA5055, ZA5056, ZA5057, ZA5066, ZA5075, ZA5088, ZA5089, ZA5093, ZA5102, ZA5160, ZA5162, ZA5166, ZA5174, ZA5177, ZA5204, ZA5234, ZA5237, ZA5245, ZA5250, ZA5252, ZA5305, ZA5358, ZA5360, ZA5362, ZA5449, ZA5523, ZA5536, ZA5567, ZA5585, ZA5596, ZA5664, ZA5665, ZA5686, ZA5803, ZA5804, ZA5805, ZA5806, ZA5807, ZA5808, ZA5809, ZA5812, ZA5813, ZA5814, ZA5816, ZA5818, ZA5819, ZA5820, ZA5821, ZA5822, ZA5823, ZA5825, ZA5827, ZA5828, ZA5829, ZA5832, ZA5833, ZA5834, ZA5835, ZA5838, ZA5839, ZA5840, ZA5857, ZA5863, ZA5865, ZA5878, ZA5911, ZA5917, ZA5921, ZA5932, ZA5933, ZA5956, ZA5970, ZA5991, ZA5998, ZA6248, ZA6249, ZA6594, ZA6607, ZA6609, ZA6627, ZA6633, ZA6643, ZA6655, ZA6656, ZA6694, ZA6700, ZA6715, ZA6722, ZA6725, ZA6730, ZA6788, ZA6795, ZA6796, ZA6847, ZA6863, ZA6886, ZA6898, ZA6903, ZA6927, ZA6928, ZA6939, ZA6963, ZA6968, ZA6974, ZA6975, ZA6987, ZA6988, ZA7487, ZA7488, ZA7489, ZA7491, ZA7495, ZA7500, ZA7503, ZA7550, ZA7553, ZA7563, ZA7565, ZA7575, ZA7576, ZA7590, ZA7601, ZA7643, ZA7645, ZA7649, ZA7650, ZA7655, ZA7695, ZA7741, ZA7776, ZA7780, ZA7783, ZA7839, ZA7842, ZA7847, ZA7848, ZA7891, ZA7902, ZA7926, ZA7928, ZA7936, ZA7953, ZA8041, ZA8064, ZA8079, ZA8272, ZA8616, ZA8634, ZA8638, ZA8655, ZA8659, datasearch-httpseasy-dans-knaw-nloai--oaieasy-dans-knaw-nleasy-dataset100903, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD2586e, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD2958e, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD3062e, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD3063e, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD3327e, datasearch-httpsoai-datacite-orgoai--doi10-26193zqhbpw, datasearch-httpsoai-datacite-orgoai--oaioai-datacite-org18070278, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de437389, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de448758, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de448759, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de449854, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de449979, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de449980, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de450031, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de450465, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de450466, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de450685, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de450686, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de450857, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de450858, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de451083, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de458362, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de460701, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de460704, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de460706, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de5587, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de649537, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de678733, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de678763, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de679389, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de683535, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de733039, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de733040, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de733048, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de735773, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de736443, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de736444, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de736480, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de736481, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de737399, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de737400, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de8076, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de8078, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de8080
221	immigration	instruments_tools	zis143
221	immigration	variables	exploredata-ZA3066_Varv172b, exploredata-ZA3066_Varv172c, exploredata-ZA3066_Varv172e, exploredata-ZA3066_Varv172f, exploredata-ZA3861_Varv172e, exploredata-ZA3984_VarQ21_11, exploredata-ZA4530_Varv193, exploredata-ZA4530_Varv225, exploredata-ZA4561_Varv482, exploredata-ZA4561_Varv491, exploredata-ZA4565_Varv113, exploredata-ZA4565_Varv279, exploredata-ZA4565_Varv382, exploredata-ZA4565_Varv403, exploredata-ZA4744_Varv119, exploredata-ZA4819_Varv191, exploredata-ZA5276_Varmi02, exploredata-ZA5567_Varqa7a2_9, exploredata-ZA5567_Varqa7b2_9, exploredata-ZA5612_Varqd17_11, exploredata-ZA5612_Varqd1_17, exploredata-ZA5689_Varqa7b_10, exploredata-ZA5700_Varq199, exploredata-ZA5700_Varq207, exploredata-ZA5700_Varq208, exploredata-ZA5701_Varq221, exploredata-ZA5701_Varq222, exploredata-ZA5702_Varvn207, exploredata-ZA5702_Varvn208, exploredata-ZA5875_Varqp34_10, exploredata-ZA5876_Varqa6_9, exploredata-ZA5878_Varqa5_4, exploredata-ZA5928_Varqa5a_9, exploredata-ZA5928_Varqa6_9, exploredata-ZA5932_Varqa11_1, exploredata-ZA5932_Varqa3a_9, exploredata-ZA5933_Varqp9b_12, exploredata-ZA5964_Varqa3_9, exploredata-ZA5964_Varqa4_9, exploredata-ZA5964_Varqa5_9, exploredata-ZA5998_Varqa10_2, exploredata-ZA5998_Varqa3a_9, exploredata-ZA5998_Varqa3b_9, exploredata-ZA5998_Varqa4a_9, exploredata-ZA5998_Varqa4b_10, exploredata-ZA5998_Varqa5_9, exploredata-ZA5998_Varqd11_11, exploredata-ZA5998_Varqe3b_12, exploredata-ZA6596_Varqp14a, exploredata-ZA6596_Varqp14b_12, exploredata-ZA6596_Varqp25_7, exploredata-ZA6596_Varqp29t_10, exploredata-ZA6596_Varqp31, exploredata-ZA6642_Varqb1_7, exploredata-ZA6642_Varqb1t_2, exploredata-ZA6643_Varqa3b_9, exploredata-ZA6643_Varqa4a_9, exploredata-ZA6643_Varqa4b_10, exploredata-ZA6643_Varqb4_1, exploredata-ZA6643_Varqb4_2, exploredata-ZA6643_Varqb5, exploredata-ZA6649_Varq3*1, exploredata-ZA6649_Varq3*7, exploredata-ZA6694_Varqa3a_9, exploredata-ZA6694_Varqa4b_10, exploredata-ZA6694_Varqb4_1, exploredata-ZA6694_Varqb5, exploredata-ZA6697_Varqa7a, exploredata-ZA6697_Varqa7b_12, exploredata-ZA6697_Varqa7t_12, exploredata-ZA6697_Varqb10_6, exploredata-ZA6788_Varqa3a_9, exploredata-ZA6788_Varqa3b_9, exploredata-ZA6788_Varqa5_9, exploredata-ZA6788_Varqb4_1, exploredata-ZA6788_Varqb4_2, exploredata-ZA6788_Varqb5, exploredata-ZA6788_Varqd11_11, exploredata-ZA6800_Varq175, exploredata-ZA6800_Varq176, exploredata-ZA6800_Varq177, exploredata-ZA6800_Varq184, exploredata-ZA6800_Varq185, exploredata-ZA6801_Varq184, exploredata-ZA6801_Varq185, exploredata-ZA6802_Varvn184, exploredata-ZA6802_Varvn185, exploredata-ZA6862_Varqa2a, exploredata-ZA6862_Varqa2t_12, exploredata-ZA6863_Varqa3a_9, exploredata-ZA6863_Varqa3b_9, exploredata-ZA6863_Varqa4a_9, exploredata-ZA6863_Varqa5_9, exploredata-ZA6925_Varqc7_6, exploredata-ZA6927_Varqa12_2, exploredata-ZA6927_Varqa2, exploredata-ZA6927_Varqa4, exploredata-ZA6928_Varqa3a_9, exploredata-ZA6928_Varqa3b_9, exploredata-ZA6928_Varqa4a_9, exploredata-ZA6928_Varqa5_9, exploredata-ZA6939_Varqa1e_1, exploredata-ZA6963_Varqa3a_9, exploredata-ZA6963_Varqa4a_9, exploredata-ZA6963_Varqa5*9, exploredata-ZA6963_Varqa5_9, exploredata-ZA6963_Varqf3_6, exploredata-ZA6966_Varq3*1, exploredata-ZA7488_Varqa3*4, exploredata-ZA7489_Varqa5*9, exploredata-ZA7556_Varqc1*7, exploredata-ZA7562_Varqa1*9, exploredata-ZA7562_Varqa2*9, exploredata-ZA7576_Varqa3b*9, exploredata-ZA7576_Varqa5*9, exploredata-ZA7576_Varqe1_6, exploredata-ZA7601_Varqa3a*9, exploredata-ZA7601_Varqa3c*9, exploredata-ZA7601_Varqa3d*9, exploredata-ZA7601_Varqa4b*9, exploredata-ZA7601_Varqa5a*9, exploredata-ZA7601_Varqa5b*9, exploredata-ZA7601_Varqb7_2, exploredata-ZA7649_Varqa3a*9, exploredata-ZA7649_Varqa4a*9, exploredata-ZA7649_Varqa5*9, exploredata-ZA7649_Varqb7_1, exploredata-ZA7649_Varqd2b*13, exploredata-ZA7700_Vard45, exploredata-ZA7701_Vard45, exploredata-ZA7701_Vard56, exploredata-ZA7701_Varq125c, exploredata-ZA7701_Varq125e, exploredata-ZA7702_Vard45, exploredata-ZA7702_Varq125c, exploredata-ZA7702_Varq125d, exploredata-ZA7702_Varq125e, exploredata-ZA7780_Varqa3a*10, exploredata-ZA7780_Varqa4a*10, exploredata-ZA7780_Varqa5*9, exploredata-ZA7783_Varqa3a*10, exploredata-ZA7783_Varqa4a*10, exploredata-ZA7783_Varqa5*9, exploredata-ZA7847_Varqb2, exploredata-ZA7847_Varqb4, exploredata-ZA7847_Varqb5, exploredata-ZA7848_Varqa3*10, exploredata-ZA7848_Varqa4*10, exploredata-ZA7848_Varqa5*9, exploredata-ZA7848_Varqc8*9, exploredata-ZA7902_Varqa3*10, exploredata-ZA7902_Varqa4*10, exploredata-ZA7902_Varqa5*9, exploredata-ZA7953_Varqa3*10, exploredata-ZA7953_Varqa4*10, exploredata-ZA7953_Varqa5*9, missy-eu-silc-2011-rb031, missy-eu-silc-2012-rb031
